ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1545438649.564202,CeeGHr404S4W41uY3d,192.168.1.196,51566,68.95.141.114,23,tcp,-,3.122977,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146321.097956,CifCOu1AkxdWUqAFTg,192.168.1.198,41161,165.165.75.83,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145263.245643,CDgYcj1Kxd1TRlrHRj,192.168.1.198,41161,73.19.175.78,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1525907174.001559,C93vvI2ctqqVzW1w4l,192.168.100.103,43763,43.242.141.175,10701,udp,-,-,-,-,S0,-,-,0,D,1,40,0,0,(empty),Benign,-
1545425574.765962,CXKU8q20IhcjqOgadl,192.168.1.196,33414,190.174.117.143,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545464178.044895,Cgyd9r1icD2QLRhUhh,192.168.1.196,55300,97.187.56.128,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545384904.356064,CSKpds2BFUIap4CIMh,192.168.1.197,43746,212.106.79.245,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146196.417233,Cr2hBi302V7kG1YFbg,192.168.1.198,41161,82.79.62.219,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545471416.409624,CrUCus226iPjVRlOal,192.168.1.196,42502,121.175.94.134,23,tcp,-,3.151973,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545416435.397558,Cho9Kv1qSzYFavNexk,192.168.1.196,51896,211.127.80.162,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147976.287435,CqsTuY2MRCDZDtWCI4,192.168.1.198,41161,122.189.113.118,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545414670.039660,CHDIvx2sDsTdIH9R44,192.168.1.196,41962,213.223.250.181,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545445633.870137,CgFxeT3DmGDF5Xv7yh,192.168.1.196,38602,214.216.219.237,23,tcp,-,3.133470,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545337216.596311,CRtAa51srEGwtAuNd5,192.168.1.197,43746,212.83.61.53,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545456337.081810,CsEhIf4dneQuNuHxKd,192.168.1.196,54304,190.184.121.70,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545345927.529318,CDyBfv3eeHns1W4t84,192.168.1.197,43746,212.92.178.225,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545479736.126919,CPerZz4zSQyH9yMJll,192.168.1.196,45304,99.141.135.122,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545448472.062079,C7U3sZ1HaT55XLe021,192.168.1.196,50250,219.227.180.158,23,tcp,-,3.098961,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547147979.114784,CsO623LOdG9ndIHlh,192.168.1.198,24104,95.1.86.100,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1526119050.011435,CL9p5C4yS3aFg1e2p6,192.168.100.103,43763,206.193.9.178,3108,udp,-,-,-,-,S0,-,-,0,D,1,40,0,0,(empty),Benign,-
1547147383.879026,CARZwX2pClJ5PDOUkl,192.168.1.198,10803,145.185.242.90,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146957.506964,ClQCrw1xLcH3FW6XMl,192.168.1.198,28704,58.151.75.146,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545488212.846917,CFtVze3FkiMkUYy8ih,192.168.1.196,45508,31.96.32.171,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147227.163747,CHsd8f1agZetldARS7,192.168.1.198,52458,188.157.113.215,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147102.041179,CUJXkE2cu93tx21oZd,192.168.1.198,32751,160.1.52.27,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146964.917997,CzmcDimnZrCtAJsee,192.168.1.198,52458,131.129.0.43,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146794.508911,CJwKRB4cco42SVkvu8,192.168.1.198,29360,20.105.205.70,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145575.035447,CxOB2Uj4N0jIBkkrh,192.168.1.198,55288,191.93.115.239,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146954.509413,CMOXfD17sr5G12wq5a,192.168.1.198,52989,94.91.118.22,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545460909.256001,CRYgWp2EcPMskPC2Yj,192.168.1.196,41420,211.157.171.234,23,tcp,-,3.106501,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547145786.764013,C25hgt30SbG0SaOwU3,192.168.1.198,52458,25.231.26.96,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545453489.879934,C9pNdv3cJdLNnts7ki,192.168.1.196,50628,144.193.164.70,23,tcp,-,3.125969,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146163.360703,C2SWvo2aSiWoXqDny1,192.168.1.198,29360,103.76.46.83,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146584.558673,CS0yeP3d1ir1MksSX8,192.168.1.198,13486,90.247.158.232,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545455391.161797,CH42rv3jQAqVwmJVGf,192.168.1.196,36212,179.196.224.201,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147560.392544,CJqGU12yHEpuzk1098,192.168.1.198,55288,193.151.128.128,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545464483.645750,C8eCGP54Rg4wK7vGc,192.168.1.196,49296,190.230.137.113,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547146795.449632,CiGqPx3oLQv0Sc9w94,192.168.1.198,32751,52.178.134.190,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148394.347814,CePPyw4CrjQwCS0IVf,192.168.1.198,37871,141.184.99.189,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148283.902694,CkNSxKZ9jOtQGGnwe,192.168.1.198,10914,190.21.102.203,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545456788.613034,CCqR4S1LnzJ1IHlQMl,192.168.1.196,33996,169.177.91.136,23,tcp,-,3.108972,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547145561.569657,CV5ftD1L7uZ7k2Z5f6,192.168.1.198,25542,113.12.77.174,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146993.982687,CrYFWi3CgLw5wMMDyb,192.168.1.198,41161,138.78.159.231,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147111.557942,Cp97cL3t2qeXTmgRy9,192.168.1.198,36922,9.249.114.84,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147301.572953,CCpOoo3SXvPZ9Pitn5,192.168.1.198,55288,18.43.207.162,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148267.480032,CKW7XX3gOCQbzGlm26,192.168.1.198,54580,219.141.221.166,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145207.676118,CPaD7X2f74dGYtONgh,192.168.1.198,50708,89.223.77.109,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545416249.367294,Cyjceb315EXfBcvV8i,192.168.1.197,43746,212.114.110.148,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545454459.082433,CyTBhO2JzTxRUxuEEg,192.168.1.196,56802,52.91.112.76,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545428380.598475,Cz5z761PymmmsXOCrj,192.168.1.196,46418,148.175.155.171,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545402596.912678,CQ9iDHbMMEihv7yy,192.168.1.197,43746,212.116.197.174,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148374.010902,C3548N26drASbDQFhk,192.168.1.198,52458,32.129.106.144,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545488487.163827,Cl4I5eoc7Dj8mtvi1,192.168.1.196,36556,249.189.247.233,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547145441.503511,CgV6vv4J7Ccj9W1RE9,192.168.1.198,13486,34.29.135.74,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545432844.124123,CerkO01ovyy2vZA58f,192.168.1.196,60512,118.59.120.111,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547146336.361984,CNpQjr8iKWUVj1Sh2,192.168.1.198,10914,129.197.84.126,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146439.643282,CIWCpo24kCjEpcQe85,192.168.1.198,54580,65.64.88.50,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545417480.039102,CvmYgq2NKDFU86Ug0c,192.168.1.197,43746,212.66.161.205,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545436122.998366,CTYJr81XTTV4s926e3,192.168.1.196,40190,72.59.176.65,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547145300.057888,CbgRXc2t2w7VkAsad8,192.168.1.198,29360,52.20.29.186,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545344850.641907,CsmcI54LzCFWFDEG09,192.168.1.197,43746,149.63.204.29,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147754.395496,CptTLAHMNn4CGx9F3,192.168.1.198,32751,117.38.39.245,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146192.238375,CGHocQ2USQvJSIiYo2,192.168.1.198,10803,203.68.168.156,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545422988.973147,CE9gDP2PlIzfigWnoe,192.168.1.196,35210,60.157.88.68,23,tcp,-,3.149698,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146607.630255,CmxsPq1K5nhU58EZ64,192.168.1.198,10803,190.112.231.76,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545453796.299719,CFWnxEgvlGXRSFjw6,192.168.1.196,41030,139.140.125.166,23,tcp,-,3.100755,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146889.401339,Ca6ASw1WR5nywCGPr1,192.168.1.198,10803,19.55.89.203,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545414279.772663,CAnrzY1tILmX7GGVh,192.168.1.196,56504,250.170.232.184,23,tcp,-,3.148219,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547145857.890215,C47yR42JwEF7SEzgAe,192.168.1.198,52458,152.222.184.98,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545426461.583678,CPkBMnN2ahMoAdSr3,192.168.1.196,46896,155.78.53.100,23,tcp,-,3.099990,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146520.034203,CWczT91UU5rJiiRNE7,192.168.1.198,32751,168.197.23.221,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145223.866358,CwyqHv4wPUTneO1prj,192.168.1.198,28704,219.54.125.113,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146450.651512,CHRcBC4Lf0DaCzUjw2,192.168.1.198,52458,83.144.213.174,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545458074.671879,CrjAx14LwX4WbL4Qei,192.168.1.196,37658,201.195.138.216,23,tcp,-,3.129445,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547145995.941534,C6UKza1lwZhUveAD6,192.168.1.198,13486,25.207.131.246,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545411050.834135,CD8pZe1xw9Sdkawmzk,192.168.1.196,60904,139.77.11.76,23,tcp,-,3.131224,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547148049.765628,CyVHy12A5QwITBQcX8,192.168.1.198,10914,187.160.50.254,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147670.463904,Cz32ExkRaYLqhhV5f,192.168.1.198,13486,159.58.160.102,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146173.761161,CMtzh91MFAcwhARpYl,192.168.1.198,37871,31.152.219.138,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146055.632483,ChgR313FfRaxn8zFXi,192.168.1.198,50708,113.148.125.138,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146415.070845,C3hH6X2DwQAQgqJLE4,192.168.1.198,50708,94.238.18.233,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147645.853343,CXQmuL2IxQPQHiHZNd,192.168.1.198,55288,147.28.53.69,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545485835.085666,CbIJiz3Vlr1epXcS75,192.168.1.196,56596,212.227.222.175,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547145469.602995,CKPzrY26G5Vb1KiFXh,192.168.1.198,37871,133.247.70.255,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545445274.361106,C0Av0h2aEhLdx3xzV,192.168.1.196,44260,36.6.74.14,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545472056.156180,CHH26o3I2LLLQITZsi,192.168.1.196,58790,88.104.56.69,23,tcp,-,3.084794,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146646.582809,CObakZwCP8RPrdGI2,192.168.1.198,10914,73.169.148.121,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147896.954000,C4GUiE24FEzRCpxMI5,192.168.1.198,41161,187.21.226.138,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1526166560.006043,CryUcz10x481vldOh2,192.168.100.103,43763,99.25.87.50,54315,udp,-,-,-,-,S0,-,-,0,D,1,40,0,0,(empty),Benign,-
1545461992.332009,CSHhUJ3FUw6P8KpXHc,192.168.1.196,57190,158.187.104.107,23,tcp,-,3.149958,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547146225.641572,C4r0W3212CBLSRJHff,192.168.1.198,52989,160.100.234.28,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146808.158157,CkzDj04FbcNZx5vzAc,192.168.1.198,10914,65.220.146.196,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545483939.561154,Cvwzq8Al61BdPse9d,192.168.1.196,48782,85.90.171.146,23,tcp,-,3.122516,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547148189.053893,Cw4DUZO2xAoquVXTj,192.168.1.198,52458,136.30.147.221,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545419446.394340,CEChq21ffYCgsRetZg,192.168.1.196,39134,245.214.176.133,23,tcp,-,3.081490,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547147574.709454,C8YKQx19qOyRGbMAEg,192.168.1.198,10803,195.88.112.215,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145804.633645,CKQ82w4GDf8VL8hsN1,192.168.1.198,52989,190.18.36.113,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147241.404866,CmtT6n2a1h6maWnZ8f,192.168.1.198,10914,223.198.199.23,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545486260.925011,C3OVPP2KJtRNywgv0b,192.168.1.196,58582,194.149.232.194,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545472284.933925,C8d1Zr1UXBYEOs5wlg,192.168.1.196,34600,209.161.123.170,23,tcp,-,3.107508,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1545465835.467740,CYxJiU3CUcTBdC9Yoe,192.168.1.196,41380,114.111.163.240,23,tcp,-,3.130426,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547145281.284346,CU6TKo3OuBlHyW5Qfb,192.168.1.198,54580,182.91.48.34,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147648.918080,C0kD7M3vJBUXdc8nai,192.168.1.198,52458,175.182.140.108,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147031.066777,CUdqukKZ0MbCYN7Gi,192.168.1.198,24104,47.242.62.133,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147910.601979,CPRAYk4sMtbGOUpOg3,192.168.1.198,24104,25.15.73.121,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148363.166871,CiDQelJVr3D97kZ63,192.168.1.198,32751,139.179.203.25,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145791.179518,CEdxTT4ivxdjqsQLe,192.168.1.198,37871,101.93.52.191,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147191.711125,CwdhOO2UYEo8Z5Nvt6,192.168.1.198,36922,147.250.35.198,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147770.668727,CIWBbk4c5noEYjPMIl,192.168.1.198,54580,44.92.80.58,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1526150217.002133,Cads05unAaiwSwbE6,192.168.100.103,43763,135.137.23.219,12190,udp,-,-,-,-,S0,-,-,0,D,1,40,0,0,(empty),Benign,-
1545420020.761152,CxHNFn27tgUa7xXTh7,192.168.1.196,54296,139.121.77.133,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545365104.715862,CtQhYd1G6GqQUSKy0b,192.168.1.197,43746,212.199.208.177,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148394.378317,C5DYjB3puDeNeAThhc,192.168.1.198,13486,45.34.60.52,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545453970.920743,CoZxda2y93vqzA8lv9,192.168.1.196,36352,113.118.74.77,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147205.498521,CvAU4B4KZcP1uqNEig,192.168.1.198,41161,204.143.223.124,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145521.782763,C7LaYD4xBFYQyR7Mh1,192.168.1.198,54580,36.84.125.46,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146960.653697,CrWdY14d1J7uwCR8p4,192.168.1.198,10914,70.7.116.138,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545421058.201733,CwJvOe1VQ2D9sW9tH3,192.168.1.196,42230,49.120.138.74,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545406303.561629,CCy9af15q9ON2eHbog,192.168.1.196,57458,102.54.96.99,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547146444.705429,CKSkEFZ1DQZZLkLN6,192.168.1.198,13486,19.248.152.94,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145803.574953,CTFnmf18p9XFQ60vAe,192.168.1.198,32751,45.176.119.214,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545356894.614115,Ch02Xa3O3oaAy6D4Vh,192.168.1.197,43746,212.14.68.120,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545453963.366292,Cm3ZPN2Q06y8W4wNfi,192.168.1.196,33216,138.27.70.159,23,tcp,-,3.153966,0,0,S0,-,-,0,S,3,180,0,0,-,Benign,-
1547145817.117480,CPiviMVKfKRWfrkVc,192.168.1.198,29360,20.218.129.164,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545463021.322750,CIN8VW1SrE8qGNLQl7,192.168.1.196,53560,106.123.159.148,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545433597.000079,C0YH5p4XzoexTAvY7l,192.168.1.196,45508,161.137.117.30,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147432.638186,Ct4UvG3vL2cuS0v9o2,192.168.1.198,10803,106.143.8.240,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545403918.201650,CkDLqd48yahIkgib7g,192.168.1.196,41296,118.15.93.123,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545402190.012927,CrJJZ53vrHeE9hemvd,192.168.1.197,43746,212.187.42.51,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148325.966005,CTC5DV32hYxYgY16W8,192.168.1.198,13486,46.81.154.189,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545475666.758805,CNCJTo3Cq9lw0oGrr9,192.168.1.196,47118,167.191.204.193,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547148106.030124,CUKN923586QkEVMH3,192.168.1.198,54580,75.34.138.174,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147084.871847,C8kPXj3KTnWGLspEg,192.168.1.198,50708,61.74.123.139,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148231.595194,CqIAdV1S0CBTQuwJi7,192.168.1.198,41161,61.165.179.175,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145776.360725,CQG6161wzsKpj1hEm6,192.168.1.198,55288,151.219.211.93,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146527.004744,Cd24Sg3XGWgwV9hywg,192.168.1.198,28704,136.253.60.221,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547144920.283571,C8RntP3MMV46TdgmU2,192.168.1.198,52458,192.110.167.42,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1526110425.001875,C5rpBj2GFCbz85WDu,192.168.100.103,43763,133.243.54.12,56705,udp,-,-,-,-,S0,-,-,0,D,1,40,0,0,(empty),Benign,-
1545404478.872000,CMl7H33ucpOz4ZC534,192.168.1.197,43746,212.77.194.108,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147758.463154,CukhhG3p7MiaWxk7ke,192.168.1.198,55288,189.110.226.23,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147955.035221,CxgwE62aoBf0UqhRpk,192.168.1.198,29360,120.86.188.82,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146647.018286,CD41vD2TWdizpxWife,192.168.1.198,28704,124.241.176.43,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146619.810798,Chedqm1m2eWSD3TM68,192.168.1.198,36922,204.206.133.80,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145008.496739,CT5hVd3eixFVpN9T1d,192.168.1.198,10803,130.0.247.126,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147916.871176,CMmRlgB8uepEkqpFk,192.168.1.198,10803,118.222.43.20,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547147482.680864,CtvFpA3q3jf5ShNVz,192.168.1.198,10803,5.230.56.228,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547148333.343804,CaJCCfRp6Ij5qmdx,192.168.1.198,41161,94.194.254.155,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547146966.924638,C6pMdb4ucrmB8XpKbb,192.168.1.198,54580,144.222.195.135,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145788.811840,CyoCkO2vnveLjN40P1,192.168.1.198,52458,1.210.165.189,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545384395.048781,Cvkmd539OdeGLOKBZc,192.168.1.197,43746,212.1.7.208,8080,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145270.846557,Cy1SHE43Ybze3N3G27,192.168.1.198,54580,74.243.170.54,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545407734.920062,CdvBgl1vBlaUEKATXl,192.168.1.196,42680,142.208.78.130,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545464086.527017,C3ewjq1P02rUPVSTl5,192.168.1.196,44252,116.129.130.108,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547147577.802450,CuJEwVfVLr7LaSYbk,192.168.1.198,36922,32.172.5.104,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545486393.084736,CDlZs92qjILkN0wxD7,192.168.1.196,41778,166.196.250.139,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1547148089.114997,C05so24V85P0sNr6b9,192.168.1.198,10803,130.81.203.118,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1547145823.163025,CrTuIEuwCbQ86B3V3,192.168.1.198,37871,149.33.126.32,23,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,Benign,-
1545482892.602435,C6DoKOgJyYDKX3TA4,192.168.1.196,58176,72.49.63.151,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545486611.081626,CPdmTN1jJbCxkhp6o5,192.168.1.196,45942,191.126.168.86,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
1545455849.242398,C3ENrL9yMKbTMat7d,192.168.1.196,45342,164.129.157.207,23,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,Benign,-
